4,man on a red dirt bike drives in the mud , covered in spray .
5,motor-cross rider in red splashes through mud and rain with his motorcycle .
7,motorcycle racer has hit some mud on the track .
0,person wearing a red and black uniform jumps on a motorbike .
7,dog is running through reeds towards the ocean .
1,white dog is jumping in some cat tails .
7,white dog leaps through dried cattails coming through the snow .
1,white dog runs through dried cattails in a snowy field .
1,white dog with an orange spot jumping through dried grass .
0,boy does skateboard tricks on a railing .
0,boy grinds a ledge on his skateboard .
0,boy is balancing his skateboard on a cement wall .
3,boy performs a skateboard trick in a parking lot .
0,skateboarder attempts a trick on the side of a low wall .
3,brown haired woman wearing a red scarf near a stream .
3,dark haired lady with a big smile is wearing a bright red scarf .
4,woman in a red scarf smiles for the camera .
3,woman wearing a red scarf is standing on a hill by a winding road .
9,woman wearing a red scarf smiles in front of a mountain background .
9,group of people are in a swimming pool , being splashed .
2,large water splash near three swimmers .
2,are splashed by water coming down a shoot .
3,in a pool and something just created a large splash .
3,people are in a pool dodging a giant splash .
6,black dog in the middle of running or leaping .
7,black dog is running quickly along the ground .
2,rottweiler running .
8,brown and black dog sprints across the snow .
8,is a black and tan dog bounding through the air .
0,man cross-country skis on a snowy path .
7,man skies on the snowy ground among trees .
3,man skiing through a wintry wooded area wearing a red jacket .
2,skiers are traveling through a snowy forest .
6,hike in the snow surrounded by trees .
1,dog holds a smaller animal in its mouth .
1,dog is nipping at the ear of another dog on a leash , in a park .
1,large dog holding a smaller dog .
0,small black and brown dog on a leash is jumping on a bigger tri-colored dog on a leash .
1,small dog jumps up to play with a larger dog .
2,crowd surrounds a grounded hot air balloon .
2,group of people are firing up a hot air balloon .
2,group of people climb into a hot air balloon .
2,hot-air balloon getting filled .
4,gathered around a hot air balloon in the process of inflating .
2,dogs are running down a snow covered hill .
6,dogs race in the snow together .
7,dogs running through the snow .
2,dogs walk together across a snowy field .
8,mostly white dogs are in the snow with a black and red dog .
8,brown and white dog walks behind a brown cow .
1,dog is running past a farm animal nearby a fence diving tall and short grass .
3,dog running along beside a cow in a grassy field .
2,and cow in field .
8,brown and white dog ran through the green grass .
8,chicken and a white dog in the mulch .
3,dog and a chicken next to a building .
0,white dog rests on a log as a chicken pecks at the ground .
7,pecking at the ground .
8,white dog is ignoring the black and white chicken .
9,person stands in front of a white and red bus .
4,person with long hair and a black coat stands in the street in front of a bus while people on the sidewalk look on .
9,woman in jeans and a black jacket standing on the road in front of a white and red bus .
9,with back to camera standing in front of a bus
2,person looks cautiously into traffic to be sure no car is coming .
3,man drives a boat along a waterway lined with apartments .
2,man driving a blue boat passes by some colorful houses .
5,man steers a boat through the canal lined with colorful houses with red roofs .
2,man steers a blue boat past brightly colored houses .
3,person on a boat in a canal .
0,brown dog making a funny face while standing on a beach .
1,brown dog shaking its head .
1,brown dog wearing a chain around its neck is shaking it head .
0,brown dog wearing a chain collar on a mountain running crazily .
1,dark brown dog rapidly shaking off .
0,boy on a snowboard leaps through the air .
0,man in a yellow hat is crouching on his snowboard .
3,man in a blue shirt and green cap on a red snowboard .
9,snowboarder flies through the air on a red snowboard in front of a snowy landscape .
0,snowboarder landing on a pile of wood .
3,sumo wrestler with a brown belt is pushing another wrestler in a bout .
2,wrestlers pushing against each other .
2,people are sumo wrestling .
2,sumo wrestlers in a fight .
2,sumo wrestlers wrestling .
1,brown dog is running in the snow with a smaller black dog running behind it .
8,large brown dog and small black dog walk on the snow .
8,little black dog and a large brown dog are out in the snow .
8,dogs , a big dog and a small dog , run in the snow .
6,dogs are standing in snow , the smaller one barking at the larger one .
9,group of people in a dim room .
3,man and two women sit in a darkened room at a table with candles .
5,man speaking with two women .
2,share a drink at nightclub .
2,people sit at table by red siren .
8,black woman and two black children are sitting in a thatched tent .
4,woman and two kids sit in a straw hut with a blue blanket on the floor .
2,African children sitting in a bamboo tent .
0,young children are sitting on the floor of a grass hut .
2,children and one young woman inside a straw hut , looking outwards .
0,person snowboarding on a refrigerator
3,refrigerator is stuck in a bank of snow , and a man is skiing on it .
3,skier is using a refrigerator as a ramp .
3,skier goes up a refrigerator in a snowbank .
4,skier on the side of a refrigerator that 's in a snowbank with the sun in the background .
3,dark haired man standing up singing and a man in a brown hat sitting playing guitar .
2,man sings as another is playing guitar .
2,and guitarist performing .
2,man sang a song while another man played guitar .
2,musicians singing and playing
2,bicyclist is doing a trick in midair .
4,bicyler is performing a trick in the air .
2,bmx rider makes a jump .
3,man in a beanie doing a bike trick .
9,of biker in midair of a jump .
3,man in an orange shirt hitting a tennis ball with a racket .
2,man plays tennis dressed in U of Miami colors .
3,man wearing an orange shirt hits a ball with a tennis racket .
7,tennis player hits the ball .
5,dressed in orange and white hitting a tennis ball with racquet
3,man about to hit a tennis ball with a racket .
2,man in an orange shirt playing tennis .
2,man in an orange t-shirt and white wristbands plays tennis .
2,man wearing an orange U. Miami t-shirt playing tennis
6,tennis player in an orange shirt is lining up his racquet to strike the ball .
2,biker performs before a crowd .
9,lone motorcyclist jumping through the air in front of a large crowd .
9,motorcycle rider is in midair in front of a crowd .
4,person rides a bike high in the air as a crowd watches .
2,motocross rider is jumping his dirt bike .
3,man in a flowered shirt holds a microphone beside a violin player standing in a crowd of people .
7,man is holding a violin whilst the woman plays it with the bow .
3,man plays a violin at a concert while a man speaks into a microphone .
9,violinist and a singer perform in front of people .
7,man singing next to another man playing the violin .
3,man in a blue shirt smoking a cigarette .
2,man smokes a cigarette .
3,man wearing a blue shirt smoking a cigarette in front of a building
2,redheaded man smokes a cigarette while leaning his head forward .
2,in blue shirt smoking
2,group of people performing .
9,older man and two younger men perform in front of a group .
2,onstage dancing and clapping .
7,man is playing the acoustic guitar while the other men make gestures
2,men gesture at each other , while a third plays guitar .
2,dirt biker covered in mud racing
0,man on a dirt bike is covered in mud .
5,motorcyclist riding covered head to toe with mud
3,in a helmet riding a dirt bike covered with mud .
6,motorcyclist covered in mud riding his motorcycle through the mud .
0,boy on a skateboard rides down a red pole .
0,male youth is grinding a rail on his skateboard .
0,person skateboarding on a red rail .
2,skateboarder grinds a rail .
3,boy is performing a trick on a red rail with a skateboard .
7,swimmer comes up above the surface of the water for air .
2,swimmer wearing a black cap surfaces for air .
8,swimmer wearing a black hat and goggles is doing the butterfly stroke .
2,in goggles and black swim cap swimming
2,man swimming , wearing swimming cap and protective goggles .
2,jumping off of cement .
2,children are jumping off a wall .
0,children standing on a wall .
7,young children jumping off of a cement ledge onto the dirt ground .
2,young girls are jumping off of a steep step .
2,man dives into a lake .
7,man dives into the water surrounded by rocks and pine trees .
2,man is diving into water near a shore .
2,young man dives into water .
7,man is diving into the water .
9,group of people are riding in the back of a truck .
9,group of warmly dressed people in the back of a truck .
9,variety of folks in the back of a large wagon .
9,middle eastern people are sitting in the back of a blue truck .
2,are riding in a crowded truck bed .
6,dogs run in the grass .
6,dogs walking in the grass .
6,dogs are running in the field .
4,dogs run in the grass as a third dog watches from behind them .
2,large dogs running while a third watches .
2,group of little boys playing indoor soccer .
7,13 kicks a soccer ball towards the goal during children 's soccer game .
2,little boys play indoor soccer .
0,player # 13 takes a shot on goal with four defenders and a goalie .
2,boys are playing soccer .
2,ladies are talking .
5,women are smiling with paintings behind them .
7,women at an art gallery , two of the women holding wine glasses .
2,women talking and laughing , while 2 hold glasses of wine .
6,women talking , holding glasses of wine , with paintings in the background .
2,girl and boy look at each other .
2,girl smiles and a boy looks up at her .
7,boy is looking up at the girl as another girl ignores them .
2,asian people sitting down .
2,people looking at each other , a third person is not attentive .
4,brown dog begins to bit the leg of a farm animal in the grass .
1,brown dog biting a horse 's ankle .
1,brown dog biting a horse 's leg .
7,cattle dog nips the leg of an animal .
1,dog nips at the leg of a horse .
2,group of women wearing bikinis are playing beach volleyball .
9,women competing in beach volleyball beside a large body of water .
2,young women wearing bikinis are playing beach volleyball
6,in bikinis playing volleyball on the beach .
6,in bikinis play beach volleyball by the waterside .
6,woman in formal riding gear riding her horse on the beach .
7,woman is riding a brown horse on the shore of the ocean .
7,woman on horseback , riding on the beach .
0,woman riding a large brown horse on the beach
0,on a horse on the beach .
4,man in a beret and thin mustache gestures to two women in conversation .
3,man wearing a black hat points at a woman in black while another woman looks on .
2,couple talking to woman .
4,man in the black beret has a conversation with two women .
2,man is pointing his finger down while two ladies look on .
3,boy is grinding a skateboard down a concrete wall .
0,guy on a skateboard about to do a trick
8,kid in a white shirt and white hat and jeans skateboards down a ramp .
4,rollerblader skates down a ramp with his arms in the air .
7,skater throws his arms into the air as he skids down the concrete wall .
7,basketball player tries to aim for the goal while being blocked by other players .
5,basketball player with several blockers .
2,group of high school basketball players play a game .
7,group of basketball players trying to get the ball from another player .
3,young man in a white uniform holds a basketball surrounded by members of the opposing team wearing green .
0,chipmunk stands on the edge of a field and road
6,squirrel stands in the grass looking around .
4,squirrel stands on its hind legs in the grass at the edge of a road .
4,is a squirrel sitting up in the grass .
6,squirrel sits straight up in the grass .
1,brown toy dog is running across low snow with tail raised .
6,little brown dog is running in the snow .
1,small brown dog is running across snow .
1,small brown dog running in snow .
6,small brown dog runs in the snow .
2,dirt biker participates in a race .
7,dirt bike tears up the terrain .
0,man on a bike throws up dirt during a motor cross event .
4,motocross bike kicks up dirt as it is being ridden around a bend in the circuit .
3,person in a blue outfit rides a motorcycle through a hill of dirt .
4,downhill skier races down the snowy hillside as the sun shines above in a clear sky .
2,lone skier goes down an empty hill under a blue sky .
0,skier is skiing alone in fresh powder on a sunny day .
0,skier on a slope .
2,skier traveling downhill through mostly untouched snow .
2,group stands on tan checkered tiles .
2,people stand around reading .
0,are standing on a railway platform reading newspapers .
2,stand reading papers while waiting for a subway .
2,waiting for train on tiled platform .
8,black greyhound in white and green coming up on the rear of a white greyhound in yellow and black in a race .
0,greyhound running on a track .
5,dog with yellow number 8 vest
2,greyhound is running in a race .
1,racing dog has a muzzle and is wearing striped jersey # 8 .
7,large white bird flies out of the water .
7,large white bird takes flighht out of the water .
7,large white crane flying through the air over the water .
2,white crane is flying above some water .
2,dove glides above water .
7,dogs run along the green grass near the water .
2,dogs running past a tree .
2,dogs run through a field .
2,dogs run through grass near a body of water .
4,grey dogs run near the water on a manicured lawn in the fall .
3,red-haired woman carries a baby on her chest in a carrier .
3,redheaded woman with a baby in a harness .
9,woman holding a baby in a pouch on the front of her body .
3,woman is carrying a sleeping baby in a sling on her chest .
3,woman holds a small infant in a baby carrier on her chest .
2,band playing in a dark indoor area .
0,three person band performs on a small stage .
2,band at underground cabana
4,silhouettes of a man on the left , a woman with arms up in the middle , and woman on the right .
5,people are in a dimly lit room with gold walls decorated with red ovals and black lettering .
7,dear jumps the fence .
2,deer is jumping over a fence .
2,deer jumping over a fence .
2,deer jumps a fence .
2,jumps over wood and wire fence
0,two dogs are rolling on a purple blanket .
0,dogs lay on their backs on a purple bedspread .
0,dogs lay upside down on a purple bed .
7,dogs lying on their backs on the purple bed .
0,large dogs lying on their backs on a purple comforter .
2,picking in a marsh .
2,standing in mud .
2,people are planting small bushes near a grassy area .
2,people working in mud .
2,people working in water next to field
0,girls are playing volleyball on a sandy beach near ocean .
6,girls in swimsuits are playing volleyball at the beach .
6,ladies in swimsuits play sand volleyball on the beach .
6,women in bikinis are playing volleyball on the beach .
9,in bikinis are playing a game of volleyball near a body of water .
2,man has dreadlocks .
5,man in a red shirt with dreadlocks is holding one cheek .
7,man talks on his cellphone as he walks down the street .
5,man with dreadlocks talks on his cellphone .
6,man in the read sweatshirt has his hair in dreadlocks .
5,person in black covering their face with their hands .
4,woman covering her eyes in a park as the day comes to an end
5,woman is covering her eyes with her hands .
6,in black jacket standing with hands over eyes with street lights on in the background .
5,man with brown hair in the black sweater is covering his face with his hands .
3,person in a knit hat hiding their face with a scarf .
5,person in winter clothes covers their face with a sweater .
3,woman in a park wearing a hat and holding a scarf over her face .
5,woman outside covers her face with fabric .
5,adult is covering their face with a piece of clothing outside
8,black dog holds a tire and a ball in his mouth as another follows him .
1,black dog is chasing another black dog that 's carrying a ball in its mouth .
8,black dog is chasing another black dog who is holding a ball , a wheel , and some red rope .
8,black dog runs with a deflated ball and a tiny tire .
8,black dog running with a ball and small tire in his mouth while another black dog follows .
2,group of people are wearing bunny ears .
9,group of people , several of which are wearing fuzzy pink antennae .
5,Group of people wearing white head bands with two white fluffy balls on each one .
5,group of women with pink bunny ears walk outside .
7,people walking down the street wearing pink fluffy headbands
2,women standing near a pole .
7,Asian women are standing on the street .
0,four Asian girls are standing on a street corner , all with book bags on their shoulders .
4,girls are standing near a street corner with cars in the background .
7,stand on the street .
8,black dog and a brown-and-white dog play in a field .
8,black dog and a brown and white dog running in the grass .
8,black dog and a white and brown dog running in a grassy field
2,dogs running in a field .
7,dogs run through the grass .
2,dogs playing on grass .
4,dogs playing together in a grassy field with trees in the background
6,dogs play with each other out in the field .
6,dogs wrestle in the grass .
8,black and one white dog interacting in the grass .
2,male teenager rides his skateboard onto a large rock .
0,man gets a skateboard up on a big rock .
3,adolescent wearing a blue striped shirt is skateboarding on a rock inside of a large building .
0,skateboarder wearing blue flannel is skating on a rock at a skate park .
8,in blue hat and blue and black striped shirt doing skateboarding trick on rock .
8,black and white dog jumping high to catch a ball .
8,black and white dog leaping to catch an orange ball in an open field .
3,dog jumps to catch a ball in a grassy field .
1,dog leaps into the air for a tennis ball .
8,and white dog is jumping into the air to catch a ball outside .
4,toddler boy in a sailor suit and a little girl run in the sand .
2,kids run through grey sand .
2,small children walk down a sandy beach .
2,smiling kids walking on sand
2,young children are on sand .
0,people are walking on a bridge .
0,people walk on a bridge over a body of water .
0,walking on a bridge over water .
2,people are walking along a narrow bridge over some water .
3,people walking in a line acroos a distant bridge
7,hiker walks through the snowfield .
6,two people carrying skis are walking in the snow .
2,people hike up a snowy hill .
2,people hiking up a snow covered mountain
2,skis hike uphill , through a barren , snowy landscape .
7,black dog is running through the snow .
7,black Labrador bounds across the snow .
7,little black dog is running on the snow .
7,small black dog runs through the white snow .
7,black dog is running through the snow .
3,man sits alone in a diner reading a book .
3,man sits in a booth at a diner .
3,kitchen worker at a restaurant observes the dining room , including a man in a red jacket .
4,is the inside of a small restaurant , with a cook in the background , and two men in booths .
2,men are sitting by themselves in a cafe .
8,black and white dogs and one has something blue in its mouth .
8,black and white dogs run through a field .
2,white dogs are running through a field .
3,white dogs run along a light colored field and one has a blue toy .
7,white dogs with black spots jumping through the grass .
3,hair dresser is applying permed on a client 's hair in a salon .
2,woman in a salon gets her hair colored and permed
2,woman is getting her hair done at a salon .
7,woman who is standing is looking at the hair of the woman who is sitting .
2,in salon is giving her customer a perm .
0,pose for the picture while sitting on a bed .
4,girls dressed in black are sitting in a room making suggestive poses at the camera .
3,women pose for a picture in a bedroom .
0,young women are sitting on a bed beside some posters .
0,young women sit on a bed .
6,crowd of people in the street at night .
5,young girl sits atop a lady 's shoulders as they revel with the celebrating crowd .
0,woman and a child look at each other while a night party scene goes on behind them .
3,women and a child celebrating at a nighttime party .
2,women and one young girl are together in a crowded area .
4,man , two women , and two dogs on a beach with buildings in the background .
4,people and a white dog are sitting in the sand on a beach .
0,people on a city beach with two little dogs .
4,girls wrestle in the sand at the beach as a tan dog walks by .
7,women wrestle at the beach next to a city .
2,halway has a sign that says " PORT DU CASQUE OBLIGATOIRE " and some graffiti .
7,kid doing tricks on the wall with his bmx bike
3,man in a grey hooded sweatshirt rides his bicycle on a half pipe .
7,person rides his bike over graffiti drawn on the ground .
3,picture of a skateboard ramp and a french sign .
0,boy carries a teenager on his back .
0,boy struggles to carry a girl on his back .
3,person wearing a black shirt is getting a piggy-back ride from a person wearing a black t-shirt walkng on a paved path in the woods .
3,teenage boy gives another teenage boy a piggy back ride in a forest .
7,boy is carrying the other boy .
3,group of dogs , chickens and a turkey stand by a bucket .
2,white puppies and several chickens compete for food
2,white puppies are eating food near several brown roosters .
0,, chickens and a turkey examining bucket contents on dirt .
3,chicken , dogs , and a turkey are trying to get some food out of a white bucket .
1,brown dog is being attacked by two other dogs .
2,dogs appear to be playing rough inside a fenced enclosure .
2,dogs playfully wrestle .
1,dogs standing and one dog laying down on its back .
1,standing dogs and one brown dog lying on its back interact .
3,bearded man in a blue shirt ls laughing while a suited mustached man holds up a glass .
3,man wearing a business suit holds up a drink as the other laughs .
3,is a man with a blue shirt on and man with a gray coat on holding cups .
2,men have fun drinking
2,men wearing nametags having a drink and smiling
2,male freestyle rock-climber perches half-way up a pitted stone face .
3,man attached to a harness is climbing a rock wall .
0,man climbing a rock with a rope hanging down and safety clips on his waist belt .
4,man in pants scaling the side of a cliff .
2,man is climbing a rock wall .
7,boy smiles by the pool .
2,laughing young boy is near a swimming pool .
7,young boy outside by the pool , smiling .
7,child is laughing by a pool on the other side of the bars .
3,boy in a dark green shirt , behind a black fence near a pool .
2,swan is flying through a body of water .
7,swan preparing for flight across the pond
2,swan taking off from a lake
7,white swan is taking off from the water .
2,bird flying above water .
2,man who is resting his head on his hand .
3,person wearing a white shirt sits and makes a face .
5,woman is sitting up asleep with her head resting on her hand .
2,woman resting her face on her hand .
2,man appears to be sleeping while resting his head on his hand .
5,man lying down with a maroon cloth over his eyes and someone standing over him wearing flip flops .
5,man napping on the ground with a shirt over his eyes with a person standing beside him .
7,man on the pavement shielding his eyes with his t-shirt .
0,man wearing a maroon shirt tied around his face is laying on the cement
0,man with a dark red shirt covering his face rests on the pavement near a person 's feet .
9,group of people stands by their dogs in a field .
5,dog owners stand with their three prize winning dogs .
2,people holding three dogs in a field .
5,people stand with their dogs in a field .
5,four people are standing outdoors , with 3 dogs .
0,hang on a wall next to water .
4,boys in swimming trunks lean on the cement edge of a pool with their legs in the water .
6,boys in water are hanging on to the concrete ledge .
6,children in the pool .
0,young boys climbing out of the water on a concrete sidewalk
2,child in pink holds an object that appears to be on fire .
5,child playing with fire .
3,little girl in a pink top is spinning a stick that has been set on fire .
2,holding an object that is on fire .
2,girl holds flaming object at sunset .
3,man rides a skateboard off of a picnic table over the steps .
2,man skateboard down a railing .
2,skateboarder is jumping off a wooden table down some steps .
3,watch as a man on a skateboard attempts a trick off a table sitting on stairs .
0,watch as a man does skateboard tricks down a table on the steps .
5,biker going up a path lined with red tape .
7,bmx rider takes air along the course .
4,motocross rider does a jump in the woods .
2,in colorful clothes riding a trail .
0,mountain bike is being ridden on a trail through the wood that is marked out by red tape .
1,sandy brown dog is playing with a soccer ball outside .
8,tan dog chases a black and white soccer ball .
1,tan dog is playing with a soccer ball .
1,yellow dog plays with a soccer ball .
1,yellow dog is playing with a soccer ball .
9,man and a woman are standing in front of a building
9,man and woman stand in front of a white building and look at their hands .
7,older couple next to the box office .
7,couple wearing hats looking at tickets on the street .
2,man and woman in jackets facing each other
4,long snowboarder jumping over a barricade outside in the snow .
2,man is snowboarding over a caution sign .
3,person doing a jump with their snowboard over a orange and white caution sign .
2,person snowboarding and jumping over a construction sign .
2,snowboarder jumping over a road warning .
3,basketball player in blue is attempting to block a player in white during a game .
2,men are playing basketball .
2,basketball players play in a game .
2,black men playing basketball in a gym .
2,men from opposite teams play basketball together .
7,basketball player jumps to make the shot while another tries to stop him .
6,in blue sport uniform with basketball in right hand attempting to score basket while being blocked by player in white uniform .
6,basketball player in white is defending the basket against the player wearing blue .
7,basketball players oppose each other at the net .
7,men are playing basketball and one is trying to block the others shot .
4,basketball player in a blue jersey holds the ball high .
2,basketball player is getting ready to shoot a hoop
2,man in blue uniform about to throw a basketball .
7,man wearing a blue basketball jersey is shooting the basketball .
2,young man shooting hoops .
1,black dog is running along a muddy stream surrounded by fall foliage .
1,black dog is running down a path .
1,curly clack dog is running down a natural path .
1,colored dog leaping down a path .
1,dark gray dog running along a dirt path with weeds on the sides .
3,man helps up a woman who has fallen after kicking a soccer ball .
6,soccer player is laying on the ground with his arms in the air whilst the other runs towards the ball .
7,soccer player runs past a fallen teammate towards the ball .
7,men playing soccer , one sliding one running towards the ball .
4,people in brown uniforms playing in a soccer match .
7,basketball player concentrating on keeping the ball from other players .
2,basketball player holding a basketball .
6,basketball player in blue is running between two players in white .
6,man in blue has the basketball while the man on the left watches and the man on the right tries to stop him .
2,basketball teams compete .
2,basketball player dribbles .
6,basketball player for North Carolina moves with the ball in hand .
2,man in a blue jersey plays basketball .
7,North Carolina basketball player dribbles the ball .
7,basketball player holds the ball .
1,brown dog bares its fangs .
0,German shepherd on a leash barking up at somebody .
1,leashed dog holds its mouth open wide .
1,dog barking at something off camera , green background .
8,brown and black dog has his mouth open .
1,brown dog is fetching something in its mouth on a field .
4,dog in a field holding something in its mouth .
1,dog is carrying something in his mouth .
3,dog with a choke collar is holding a gauntlet in its mouth .
8,large black and brown dog is carrying something in its mouth while walking on grass .
6,little girl runs in the park , looking at somthing out of frame .
2,young girl walks quickly outside .
2,running past a bench .
3,girl is running through a park near a wooden park bench .
6,girl in green shirt and sandals runs down the street
4,Asian women in red bottoms , one in a blue top , one in a white top , leaning down over something while the woman in the blue top smiles .
2,dark haired girls looking down at something
2,girls looking down at something , one is smiling .
5,girls with red shirts tied at their waists are laughing while looking down .
2,teenage girls , one is smiling .
2,lady looks surprised .
9,asian girl looking surprised in front of a brick window
3,Asian girl makes a surprised face while wearing a shirt that says " Radio "
9,woman in a white shirt standing in front of a brick wall .
2,wearing radio t-shirt has open mouth
2,crowd of people wearing red shirts runs along a city road .
6,group of people in red are running down the road .
9,large group of men and woman all wearing red t-shirts participate in a race .
6,people in orange t-shirts are jogging on the street .
5,are hundreds of people with red shirts running a marathon .
5,young woman dressed in black and another with purple hair hold up signs offering free hugs .
2,girls are holding up signs offering ' free hugs '
5,people with signs reading " Free Hug " are staring with people nearby .
5,women , one with purple hair , holding signs advertizing free hugs .
5,women with signs that say " Free hugs " .
5,busy city street with many people walking along it .
7,couple walk to the side of a crowded walkway .
6,market street in the winter time .
7,walk down a paved street that has red lanterns hung from the buildings .
5,walking down street lined with Chinese lanterns .
2,girl and guy holding signs and hugging .
2,man and a woman hugging .
3,man holding a sign and a blonde woman are embracing outdoors .
3,man in green holding a sign hugs a blond woman .
5,with sign hugging woman .
0,guy on a snowboard grinding .
2,snowboarder is attempting a trick down an outside railing .
2,in gray jacket and blue pants balancing board on handrail
4,snowboarder is grinding on a silver rail in the nighttime snow .
2,snow borader is riding a rail .
4,couple hug each other and pose for the camera in front of a pond in the snow .
2,man and woman embrace near a river in winter .
4,man and woman standing next to each other in the snow by a lake .
7,happy couple enjoys the scenic winter stream .
9,people stand in front of a lake in the snow and pose for a picture .
9,group poses for a picture in front of a frozen waterfall .
2,people crouched near an ice formation .
4,people sitting in the snow at the base of a frozen waterfall .
9,are four people dressed in warm clothes sitting in the snow in front of a huge piece of ice .
4,couples pose for a picture in the winter .
7,bird flying over the water .
2,blue bird flying over water .
7,gray bird is flying over the water .
9,large bird spreading his wings in flight over a body of water .
6,large gray bird begins to land in the water .
3,girl in a Burka is learning vocabulary in a classroom .
3,man points to a blackboard to show a child something .
3,man teaches English to a young girl in a rural African village .
0,person pointing at a chalkboard with a student looking on
7,man writes something on the chalkboard to teach the girl who is standing next to him .
2,gather water at an outdoor tap .
2,wearing colorful clothing gather behind a fence .
6,tribal group filling water jugs in the desert .
5,filling a large black container with water .
2,of African origin are colecting water at common water tap , near wire fence .
4,person jumping down a hill on his snowboard in the winter
2,snowboarder glides down a stair rail .
2,snowboarder goes down a short hill next to stairs .
3,snowboarder is going down a snowy hill next to a staircase behind a building .
5,snowboarding on hill near snow covered stairs with buildings nearby .
3,climber in a red shirt is secured by a rope as he looks down a crevasse .
0,man is climbing a steep rock wall with a safety harness on
8,person in a red shirt and black pants rock climbing .
2,rock climber goes sideways .
5,with red shirt and black pants climbing a rock .
0,girl is comforting a small child who fell on the ice while skating
0,mother and child sit on the ice at a crowded rink .
7,mother is consoling her daughter on the sidewalk .
0,woman is holding a crying baby on the floor of a busy ice rink .
0,woman sitting on the ground and comforting a crying child
8,black and a black dog are running side by side .
4,Rotweiler with a tennis ball in its mouth and a black lab running in the snow .
5,black dogs run with a tennis ball across the snowy dirt .
4,dogs run in the snow ; one has a ball .
5,dogs run through the snow , one with a tennis ball .
2,child and parent pet a horse .
8,family pets a brown and white pony
3,man holding a baby who is petting a pony .
2,toddler is petting a brown and cream colored pony .
7,man holds the child while the child pets a brown horse .
6,basketball player in red is challenging the player in white for the ball .
3,teenagers are fighting over a basketball during a game .
2,basketball players fighting over control of a ball .
7,basketball players struggle for the ball .
4,males , one in red and one in white playing a basketball game .
2,cricket batter , dressed all in white , makes a hit
4,man , dressed in white and wearing a red cap , plays on the grass .
3,man in a rugby uniform hitting a ball in a grassy field .
2,man playing cricket
7,player with red cap hits the ball outdoors .
0,man and a skateboard on top of a barrel .
2,man doing some sort of trick .
0,man in black perfors on a skateboard .
0,man is jumping over a barrel on a skateboard
0,on skateboard on top of rust colored barrel in darkened area .
0,boy leans on a baseball bat and holds out one arm outstreached .
5,child with a hat stands with a bat .
3,young boy poses in a field with a baseball bat .
5,young boy with a baseball bat holing his arm out .
3,boy is wearing a green cap and holding a black baseball bat .
7,German shepherd biting the protected arm of an attack trainer .
1,man training a dog to attack his padded arm .
0,man wearing protective clothing is being bitten on the arm by a dog .
3,man with a stick and arm protection is being bitten by a large dog .
1,man wearing padded clothing is fending off an attack by a dog .
1,big dog and a smaller dog fight over a piece of fabric .
1,blonde dog is standing beside a blonde puppy , who is trying to get a stuffed animal from the adult dog .
3,adult golden retriever and a puppy are playing tug of war with a brown toy .
3,older dog and a younger one playing with a toy .
1,small , golden dog is attempting to take a furry object from a larger look-alike
6,brown dogs sniff in the grass .
7,brown dogs wrestle on the grassy hill .
6,dogs playing in the grass .
6,greyish-brown dogs looking at something in the grass .
2,Weimeraners in a field .
3,man is playing a guitar next to another man who is sitting behind a green cart wearing a mask .
3,man plays a guitar while another man sits next to him wearing a mask .
4,the street a man sits and plays the drums while a man standing beside him plays the guitar .
7,guys are on the side of the street playing a guitar and drums .
3,men next to a building playing a guitar and drums .
8,black and brown dog walking in deep snow .
4,black dog runs down a snowy hill with his legs deep in the snow .
1,dog shoulder-deep in snow .
6,dog up to its belly in the snow attempts to move .
6,dog runs in the deep snow .
5,body boarder with yellow flippers gets thrown around by a wave .
7,man boogie boarding sails over the wave .
3,man wearing a blue wetsuit is wakeboarding through a big wave .
2,surfer in blue surfs a wave .
2,man is tossed from his boogie board by a large wave .
0,couple is sharing a kiss on a cold sunny day .
3,couple kissing on a sidewalk in a city during winter .
3,man in a tan jacket is kissing a girl in a pink jacket on a city street as a yellow taxi passes by .
3,girl in a parka kissing teen boy in a brown jacket on a snowy street
4,people in coats kiss on the side of a road .
9,man is standing in front of a brick storefront wearing a black jacket .
0,man standing on a city street .
9,man is in front of a building
2,man in warm coat outside storefront .
5,man with cap and buttoned coat stands before building .
3,fashionably dressed woman holding a record in a frame at a used bookstore .
3,girl and a guy shop for records in a music store .
2,man and woman look at music cds .
3,woman holds a framed piece of art at a store while another man shops .
2,in a record store .
9,group of people are standing in a field flying kites .
9,large amount of persons flying kites in a park .
0,large group of people fly kites on a sunny day .
2,people fly kites in a park .
0,are gathered flying kites on a hillside .
9,guy is doing a skateboard trick in front of a crowd .
9,man is skateboarding in front of a group of people .
9,skateboarder performs a trick in front of a large crowd .
9,skateboarder leaping from a pool in front of a crowd .
9,does tricks in front of crowd while photographer watches
4,guy in boarding shorts is trying to do a flip or handstand on the beach .
7,man doing an acrobatic move on the seashore .
9,man is doing a back flip on a beach in front of the ocean .
7,man turning a somersault at the beach .
0,shirtless man is doing a back flip on a beach .
8,little white and brown dog runs through brown grass .
1,small dog runs through a field .
8,and white dog runs through brush .
1,dog running through a field .
7,dog is running full speed through the meadow .
3,man in a full wetsuit surfs a crashing wave .
3,man in a wetsuit is surfing on a green surfboard .
6,man surfs in the curl of the wave .
2,person surfing a wave .
2,surfer rides out a wave .
